,time,open,high,low,close,date,symbol,rsi,candle_color,next_candle_color,next_candle_close,next_candle_open,pattern,next_candle_high,next_candle_low,candle_diff_pct
54,36900,17845.7,17853.45,17824.25,17824.25,220105,NIFTY,69.94,Red,Red,17822.7,17824.15,,17837.4,17814.55,0.326
55,37800,17824.15,17837.4,17814.55,17822.7,220105,NIFTY,69.19,Red,Red,17805.5,17822.5,,17823.8,17789.25,0.164
56,38700,17822.5,17823.8,17789.25,17805.5,220105,NIFTY,74.54,Red,Red,17798.35,17806.5,,17816.3,17794.8,0.218
57,39600,17806.5,17816.3,17794.8,17798.35,220105,NIFTY,69.05,Red,Green,17848.9,17798.85,,17851.6,17792.05,0.271
58,40500,17798.85,17851.6,17792.05,17848.9,220105,NIFTY,72.86,Green,Red,17839.3,17847.35,,17848.05,17832.5,0.194
59,41400,17847.35,17848.05,17832.5,17839.3,220105,NIFTY,68.57,Red,Green,17844.5,17838.25,,17848.05,17822.7,0.335
60,42300,17838.25,17848.05,17822.7,17844.5,220105,NIFTY,65.54,Green,Green,17863.15,17845.9,,17864.9,17839.7,0.335
61,43200,17845.9,17864.9,17839.7,17863.15,220105,NIFTY,65.53,Green,Green,17870.9,17863.05,,17876.25,17859.4,0.142
62,44100,17863.05,17876.25,17859.4,17870.9,220105,NIFTY,65.37,Green,Green,17892.85,17869.95,,17896.2,17869.95,0.237
63,45000,17869.95,17896.2,17869.95,17892.85,220105,NIFTY,67.05,Green,Green,17911.15,17892.2,,17915.65,17884.05,0.205
64,45900,17892.2,17915.65,17884.05,17911.15,220105,NIFTY,67.51,Green,Green,17924.3,17909.5,,17925.55,17899.2,0.206
65,46800,17909.5,17925.55,17899.2,17924.3,220105,NIFTY,76.43,Green,Red,17908.4,17925.5,,17927.05,17879.75,0.256
66,47700,17925.5,17927.05,17879.75,17908.4,220105,NIFTY,65.52,Red,Green,17925.85,17909.4,,17934.4,17909.4,0.232
67,48600,17909.4,17934.4,17909.4,17925.85,220105,NIFTY,67.73,Green,Green,17930.25,17925.75,Bearish Engulfing,17933.3,17908.95,0.265
68,49500,17925.75,17933.3,17908.95,17930.25,220105,NIFTY,75.38,Green,Red,17911.05,17929.95,,17930.55,17906.5,0.306
69,50400,17929.95,17930.55,17906.5,17911.05,220105,NIFTY,69.51,Red,Green,17921.35,17912.05,,17940.4,17911.0,0.142
70,51300,17912.05,17940.4,17911.0,17921.35,220105,NIFTY,76.38,Green,Green,17926.3,17920.7,,17938.35,17916.95,0.15
71,52200,17920.7,17938.35,17916.95,17926.3,220105,NIFTY,79.43,Green,Red,17892.7,17925.65,,17932.6,17887.7,0.189
72,53100,17925.65,17932.6,17887.7,17892.7,220105,NIFTY,60.93,Red,Green,17935.7,17892.75,,17944.2,17892.75,0.164
73,54000,17892.75,17944.2,17892.75,17935.7,220105,NIFTY,70.62,Green,Red,17907.7,17935.4,,17935.85,17906.75,0.283
74,54900,17935.4,17935.85,17906.75,17907.7,220105,NIFTY,62.31,Red,Red,17724.15,17768.5,,17795.8,17723.85,0.316
75,33300,17768.5,17795.8,17723.85,17724.15,220106,NIFTY,33.51,Red,Green,17726.75,17723.25,,17734.5,17672.1,0.288
76,34200,17723.25,17734.5,17672.1,17726.75,220106,NIFTY,32.69,Green,Red,17714.45,17726.55,,17733.05,17700.3,1.196
77,35100,17726.55,17733.05,17700.3,17714.45,220106,NIFTY,28.07,Red,Green,17723.2,17714.6,,17737.05,17712.45,0.7
78,36000,17714.6,17737.05,17712.45,17723.2,220106,NIFTY,26.34,Green,Red,17688.35,17723.5,,17727.15,17687.4,0.353
79,36900,17723.5,17727.15,17687.4,17688.35,220106,NIFTY,21.83,Red,Red,17672.25,17687.55,,17705.05,17668.2,0.208
80,37800,17687.55,17705.05,17668.2,17672.25,220106,NIFTY,21.82,Red,Green,17693.7,17672.5,Bearish Engulfing,17694.5,17662.05,0.281
81,38700,17672.5,17694.5,17662.05,17693.7,220106,NIFTY,22.56,Green,Red,17680.65,17693.85,,17694.55,17679.55,0.334
82,39600,17693.85,17694.55,17679.55,17680.65,220106,NIFTY,21.09,Red,Green,17699.7,17679.6,,17706.6,17675.75,0.243
83,40500,17679.6,17706.6,17675.75,17699.7,220106,NIFTY,25.51,Green,Red,17695.85,17699.1,,17706.2,17684.1,0.184
84,41400,17699.1,17706.2,17684.1,17695.85,220106,NIFTY,23.48,Red,Green,17696.5,17696.0,Bullish Engulfing,17699.7,17683.7,0.175
85,42300,17696.0,17699.7,17683.7,17696.5,220106,NIFTY,22.69,Green,Red,17677.85,17697.2,,17702.9,17663.3,0.175
86,43200,17697.2,17702.9,17663.3,17677.85,220106,NIFTY,23.53,Red,Red,17661.0,17677.85,,17680.3,17656.55,0.127
87,44100,17677.85,17680.3,17656.55,17661.0,220106,NIFTY,13.83,Red,Green,17691.2,17661.2,Bearish Engulfing,17691.2,17655.9,0.224
88,45000,17661.2,17691.2,17655.9,17691.2,220106,NIFTY,21.65,Green,Green,17713.0,17691.3,,17717.3,17689.5,0.263
89,45900,17691.3,17717.3,17689.5,17713.0,220106,NIFTY,47.47,Green,Red,17712.2,17713.15,,17720.15,17697.85,0.2
90,46800,17713.15,17720.15,17697.85,17712.2,220106,NIFTY,46.67,Red,Red,17701.55,17711.85,,17718.95,17688.95,0.348
91,47700,17711.85,17718.95,17688.95,17701.55,220106,NIFTY,47.02,Red,Green,17737.2,17702.75,,17757.2,17702.75,0.173
92,48600,17702.75,17757.2,17702.75,17737.2,220106,NIFTY,52.87,Green,Red,17709.2,17737.9,,17743.5,17702.8,0.176
93,49500,17737.9,17743.5,17702.8,17709.2,220106,NIFTY,54.4,Red,Green,17728.25,17710.75,,17735.35,17709.4,0.386
94,50400,17710.75,17735.35,17709.4,17728.25,220106,NIFTY,61.68,Green,Green,17773.9,17728.2,,17777.45,17725.95,0.308
95,51300,17728.2,17777.45,17725.95,17773.9,220106,NIFTY,65.2,Green,Green,17780.9,17774.15,,17790.75,17766.3,0.23
96,52200,17774.15,17790.75,17766.3,17780.9,220106,NIFTY,69.44,Green,Red,17757.65,17780.45,,17782.1,17750.45,0.384
97,53100,17780.45,17782.1,17750.45,17757.65,220106,NIFTY,61.06,Red,Red,17739.25,17757.55,,17768.3,17731.65,0.366
98,54000,17757.55,17768.3,17731.65,17739.25,220106,NIFTY,57.85,Red,Green,17746.0,17739.85,,17755.3,17728.55,0.227
99,54900,17739.85,17755.3,17728.55,17746.0,220106,NIFTY,58.75,Green,Green,17858.7,17797.6,,17860.95,17790.9,0.285
100,33300,17797.6,17860.95,17790.9,17858.7,220107,NIFTY,74.0,Green,Green,17887.45,17858.15,,17890.95,17858.0,0.224
101,34200,17858.15,17890.95,17858.0,17887.45,220107,NIFTY,79.13,Green,Red,17875.7,17886.85,,17895.3,17875.7,0.747
102,35100,17886.85,17895.3,17875.7,17875.7,220107,NIFTY,74.92,Red,Green,17885.65,17875.7,,17897.5,17875.2,0.562
103,36000,17875.7,17897.5,17875.2,17885.65,220107,NIFTY,74.09,Green,Green,17893.1,17885.1,,17898.95,17882.65,0.209
104,36900,17885.1,17898.95,17882.65,17893.1,220107,NIFTY,74.78,Green,Red,17882.5,17892.75,,17904.65,17872.2,0.125
105,37800,17892.75,17904.65,17872.2,17882.5,220107,NIFTY,74.79,Red,Red,17870.0,17882.05,,17884.85,17847.7,0.133
106,38700,17882.05,17884.85,17847.7,17870.0,220107,NIFTY,69.43,Red,Red,17824.95,17870.6,,17871.85,17823.65,0.182
107,39600,17870.6,17871.85,17823.65,17824.95,220107,NIFTY,66.13,Red,Green,17838.3,17825.05,,17842.55,17819.75,0.319
108,40500,17825.05,17842.55,17819.75,17838.3,220107,NIFTY,65.58,Green,Red,17833.75,17838.15,,17854.95,17831.45,0.343
109,41400,17838.15,17854.95,17831.45,17833.75,220107,NIFTY,59.59,Red,Red,17803.85,17833.9,,17836.5,17778.15,0.292
110,42300,17833.9,17836.5,17778.15,17803.85,220107,NIFTY,53.43,Red,Red,17795.7,17803.5,,17820.95,17791.75,0.198
111,43200,17803.5,17820.95,17791.75,17795.7,220107,NIFTY,55.95,Red,Red,17791.45,17794.6,,17802.2,17764.6,0.432
112,44100,17794.6,17802.2,17764.6,17791.45,220107,NIFTY,58.54,Red,Red,17728.85,17791.0,,17791.0,17728.55,0.328
113,45000,17791.0,17791.0,17728.55,17728.85,220107,NIFTY,47.63,Red,Green,17760.1,17728.65,,17762.4,17705.05,0.317
114,45900,17728.65,17762.4,17705.05,17760.1,220107,NIFTY,32.4,Green,Green,17765.85,17759.65,,17774.8,17752.0,0.415
115,46800,17759.65,17774.8,17752.0,17765.85,220107,NIFTY,26.35,Green,Green,17780.0,17766.05,,17781.5,17746.35,0.485
116,47700,17766.05,17781.5,17746.35,17780.0,220107,NIFTY,31.56,Green,Green,17793.05,17780.3,,17796.1,17770.6,0.394
117,48600,17780.3,17796.1,17770.6,17793.05,220107,NIFTY,32.37,Green,Green,17793.45,17792.5,,17799.95,17765.7,0.198
118,49500,17792.5,17799.95,17765.7,17793.45,220107,NIFTY,30.5,Green,Red,17749.85,17793.6,,17794.6,17749.85,0.28
119,50400,17793.6,17794.6,17749.85,17749.85,220107,NIFTY,27.01,Red,Green,17770.45,17749.55,,17778.45,17740.1,0.193
120,51300,17749.55,17778.45,17740.1,17770.45,220107,NIFTY,33.22,Green,Green,17778.35,17770.7,Bearish Engulfing,17791.85,17764.4,0.282
121,52200,17770.7,17791.85,17764.4,17778.35,220107,NIFTY,41.02,Green,Red,17768.0,17777.7,,17789.15,17761.8,0.307
122,53100,17777.7,17789.15,17761.8,17768.0,220107,NIFTY,36.3,Red,Green,17810.35,17767.75,,17818.2,17767.6,0.292
123,54000,17767.75,17818.2,17767.6,17810.35,220107,NIFTY,46.02,Green,Green,17818.2,17810.2,,17829.5,17805.45,0.169
124,54900,17810.2,17829.5,17805.45,17818.2,220107,NIFTY,52.64,Green,Red,17890.0,17913.3,Bullish Engulfing,17952.15,17885.75,0.318
125,33300,17913.3,17952.15,17885.75,17890.0,220110,NIFTY,64.04,Red,Green,17914.05,17888.5,,17929.45,17879.8,0.348
126,34200,17888.5,17929.45,17879.8,17914.05,220110,NIFTY,67.23,Green,Green,17946.65,17913.9,,17948.8,17912.05,0.824
127,35100,17913.9,17948.8,17912.05,17946.65,220110,NIFTY,83.44,Green,Green,17967.6,17948.95,Bullish Engulfing,17969.6,17941.9,0.405
128,36000,17948.95,17969.6,17941.9,17967.6,220110,NIFTY,82.89,Green,Green,17972.55,17967.1,,17977.05,17953.45,0.386
129,36900,17967.1,17977.05,17953.45,17972.55,220110,NIFTY,82.85,Green,Red,17940.75,17972.95,,17974.0,17939.9,0.321
130,37800,17972.95,17974.0,17939.9,17940.75,220110,NIFTY,74.19,Red,Green,17962.1,17941.9,,17971.3,17940.7,0.196
131,38700,17941.9,17971.3,17940.7,17962.1,220110,NIFTY,74.82,Green,Green,17961.8,17961.25,Bearish Engulfing,17977.45,17956.8,0.207
132,39600,17961.25,17977.45,17956.8,17961.8,220110,NIFTY,74.72,Green,Red,17932.2,17961.75,,17965.75,17929.8,0.19
133,40500,17961.75,17965.75,17929.8,17932.2,220110,NIFTY,77.93,Red,Green,17936.5,17932.1,,17944.15,17929.95,0.205
134,41400,17932.1,17944.15,17929.95,17936.5,220110,NIFTY,76.77,Green,Red,17909.35,17936.2,,17937.5,17901.25,0.266
135,42300,17936.2,17937.5,17901.25,17909.35,220110,NIFTY,69.88,Red,Green,17939.2,17908.8,,17942.2,17907.85,0.201
136,43200,17908.8,17942.2,17907.85,17939.2,220110,NIFTY,74.53,Green,Green,17950.1,17938.95,,17959.1,17936.5,0.24
137,44100,17938.95,17959.1,17936.5,17950.1,220110,NIFTY,72.01,Green,Green,17962.75,17949.95,Bullish Engulfing,17964.0,17946.05,0.229
138,45000,17949.95,17964.0,17946.05,17962.75,220110,NIFTY,72.43,Green,Red,17960.6,17962.95,,17978.0,17960.6,0.286
139,45900,17962.95,17978.0,17960.6,17960.6,220110,NIFTY,63.97,Red,Green,17963.3,17960.0,,17971.8,17952.95,0.153
140,46800,17960.0,17971.8,17952.95,17963.3,220110,NIFTY,60.65,Green,Red,17953.65,17963.35,,17964.35,17951.35,0.178
141,47700,17963.35,17964.35,17951.35,17953.65,220110,NIFTY,51.68,Red,Green,17973.5,17954.1,Bullish Engulfing,17973.5,17949.35,0.14
142,48600,17954.1,17973.5,17949.35,17973.5,220110,NIFTY,51.42,Green,Red,17970.4,17972.7,Bearish Engulfing,17979.15,17953.05,0.114
143,49500,17972.7,17979.15,17953.05,17970.4,220110,NIFTY,49.48,Red,Red,17964.5,17969.95,,17981.2,17957.85,0.135
144,50400,17969.95,17981.2,17957.85,17964.5,220110,NIFTY,56.62,Red,Green,17976.35,17964.05,,17978.85,17960.25,0.166
145,51300,17964.05,17978.85,17960.25,17976.35,220110,NIFTY,54.19,Green,Red,17975.25,17976.15,,17978.95,17965.9,0.157
146,52200,17976.15,17978.95,17965.9,17975.25,220110,NIFTY,53.94,Red,Green,17994.75,17975.5,Bullish Engulfing,17997.35,17975.05,0.13
147,53100,17975.5,17997.35,17975.05,17994.75,220110,NIFTY,69.47,Green,Green,18004.5,17995.3,,18009.0,17985.25,0.104
148,54000,17995.3,18009.0,17985.25,18004.5,220110,NIFTY,70.47,Green,Green,18005.45,18004.7,,18016.8,17998.2,0.175
149,54900,18004.7,18016.8,17998.2,18005.45,220110,NIFTY,84.35,Green,Green,18027.6,17997.75,,18053.35,17984.25,0.189
150,33300,17997.75,18053.35,17984.25,18027.6,220111,NIFTY,83.43,Green,Red,17990.95,18027.9,,18032.25,17971.1,0.175
151,34200,18027.9,18032.25,17971.1,17990.95,220111,NIFTY,62.93,Red,Green,17993.75,17990.45,,18023.35,17982.1,0.384
152,35100,17990.45,18023.35,17982.1,17993.75,220111,NIFTY,60.47,Green,Red,17991.7,17994.9,Bearish Engulfing,18000.0,17978.3,0.458
153,36000,17994.9,18000.0,17978.3,17991.7,220111,NIFTY,60.51,Red,Green,18007.8,17991.95,,18018.85,17964.9,0.34
154,36900,17991.95,18018.85,17964.9,18007.8,220111,NIFTY,63.79,Green,Green,18042.95,18006.8,,18044.55,18003.8,0.251
155,37800,18006.8,18044.55,18003.8,18042.95,220111,NIFTY,73.89,Green,Red,18024.35,18043.4,,18044.9,18019.7,0.3
156,38700,18043.4,18044.9,18019.7,18024.35,220111,NIFTY,63.7,Red,Green,18035.05,18023.95,,18039.5,18022.85,0.443
157,39600,18023.95,18039.5,18022.85,18035.05,220111,NIFTY,66.73,Green,Green,18051.6,18035.6,,18051.6,18030.8,0.228
158,40500,18035.6,18051.6,18030.8,18051.6,220111,NIFTY,71.36,Green,Red,18040.0,18050.85,,18058.9,18039.8,0.14
159,41400,18050.85,18058.9,18039.8,18040.0,220111,NIFTY,65.63,Red,Green,18049.05,18040.1,,18055.45,18030.8,0.16
160,42300,18040.1,18055.45,18030.8,18049.05,220111,NIFTY,67.44,Green,Red,18028.8,18048.8,,18050.4,18022.95,0.156
161,43200,18048.8,18050.4,18022.95,18028.8,220111,NIFTY,58.02,Red,Green,18036.6,18028.55,,18039.15,18023.5,0.156
162,44100,18028.55,18039.15,18023.5,18036.6,220111,NIFTY,57.63,Green,Green,18042.55,18036.2,,18044.2,18026.85,0.18
163,45000,18036.2,18044.2,18026.85,18042.55,220111,NIFTY,58.61,Green,Green,18045.6,18042.25,,18050.35,18033.85,0.152
164,45900,18042.25,18050.35,18033.85,18045.6,220111,NIFTY,54.58,Green,Green,18064.15,18045.75,,18065.0,18045.6,0.115
165,46800,18045.75,18065.0,18045.6,18064.15,220111,NIFTY,70.54,Green,Green,18076.0,18064.15,,18076.35,18060.2,0.13
166,47700,18064.15,18076.35,18060.2,18076.0,220111,NIFTY,71.96,Green,Red,18068.85,18075.7,,18080.95,18051.0,0.173
167,48600,18075.7,18080.95,18051.0,18068.85,220111,NIFTY,70.05,Red,Red,18044.4,18068.75,,18069.8,18037.4,0.17
168,49500,18068.75,18069.8,18037.4,18044.4,220111,NIFTY,59.12,Red,Green,18065.45,18044.55,,18065.7,18036.45,0.166
169,50400,18044.55,18065.7,18036.45,18065.45,220111,NIFTY,56.03,Green,Red,18059.35,18065.25,,18079.0,18052.45,0.241
170,51300,18065.25,18079.0,18052.45,18059.35,220111,NIFTY,60.05,Red,Red,18023.45,18058.55,,18061.3,18002.4,0.185
171,52200,18058.55,18061.3,18002.4,18023.45,220111,NIFTY,47.09,Red,Green,18037.75,18023.7,,18046.1,18007.3,0.236
172,53100,18023.7,18046.1,18007.3,18037.75,220111,NIFTY,46.49,Green,Green,18058.1,18035.85,,18067.55,18031.35,0.425
173,54000,18035.85,18067.55,18031.35,18058.1,220111,NIFTY,54.4,Green,Green,18059.0,18058.45,,18064.35,18045.95,0.327
174,54900,18058.45,18064.35,18045.95,18059.0,220111,NIFTY,52.52,Green,Red,18150.8,18170.4,,18181.7,18144.15,0.335
175,33300,18170.4,18181.7,18144.15,18150.8,220112,NIFTY,72.66,Red,Green,18171.6,18150.8,,18173.75,18129.95,0.201
176,34200,18150.8,18173.75,18129.95,18171.6,220112,NIFTY,73.92,Green,Red,18169.05,18170.7,,18175.25,18151.1,0.752
177,35100,18170.7,18175.25,18151.1,18169.05,220112,NIFTY,72.69,Red,Red,18155.1,18169.5,Bullish Engulfing,18169.8,18148.0,0.285
178,36000,18169.5,18169.8,18148.0,18155.1,220112,NIFTY,68.9,Red,Green,18182.6,18155.2,,18184.55,18143.1,0.25
179,36900,18155.2,18184.55,18143.1,18182.6,220112,NIFTY,69.83,Green,Green,18190.35,18182.9,,18190.35,18175.75,0.15
180,37800,18182.9,18190.35,18175.75,18190.35,220112,NIFTY,69.41,Green,Green,18195.25,18190.0,,18195.95,18181.85,0.228
181,38700,18190.0,18195.95,18181.85,18195.25,220112,NIFTY,71.62,Green,Green,18197.0,18195.05,,18201.4,18186.45,0.26
182,39600,18195.05,18201.4,18186.45,18197.0,220112,NIFTY,78.3,Green,Red,18193.55,18196.6,,18205.65,18184.15,0.111
183,40500,18196.6,18205.65,18184.15,18193.55,220112,NIFTY,75.42,Red,Green,18209.25,18192.7,,18221.0,18191.3,0.108
184,41400,18192.7,18221.0,18191.3,18209.25,220112,NIFTY,78.65,Green,Red,18196.0,18208.9,,18212.4,18189.95,0.118
185,42300,18208.9,18212.4,18189.95,18196.0,220112,NIFTY,86.11,Red,Red,18194.05,18195.45,Bullish Engulfing,18200.85,18184.2,0.203
186,43200,18195.45,18200.85,18184.2,18194.05,220112,NIFTY,84.49,Red,Red,18183.7,18193.8,,18198.6,18183.15,0.171
187,44100,18193.8,18198.6,18183.15,18183.7,220112,NIFTY,78.99,Red,Green,18185.3,18182.75,,18198.4,18181.35,0.155
188,45000,18182.75,18198.4,18181.35,18185.3,220112,NIFTY,79.06,Green,Red,18183.9,18185.95,,18196.3,18176.2,0.097
189,45900,18185.95,18196.3,18176.2,18183.9,220112,NIFTY,63.04,Red,Green,18186.45,18183.35,,18198.15,18182.25,0.095
190,46800,18183.35,18198.15,18182.25,18186.45,220112,NIFTY,56.83,Green,Red,18173.65,18186.45,,18187.5,18162.4,0.122
191,47700,18186.45,18187.5,18162.4,18173.65,220112,NIFTY,51.93,Red,Green,18194.3,18172.7,Bullish Engulfing,18199.1,18171.85,0.121
192,48600,18172.7,18199.1,18171.85,18194.3,220112,NIFTY,65.61,Green,Red,18176.45,18194.15,Bearish Engulfing,18195.6,18165.4,0.197
193,49500,18194.15,18195.6,18165.4,18176.45,220112,NIFTY,47.35,Red,Red,18171.05,18176.85,Bullish Engulfing,18176.85,18158.75,0.202
194,50400,18176.85,18176.85,18158.75,18171.05,220112,NIFTY,41.51,Red,Green,18179.05,18170.4,,18185.5,18162.05,0.186
195,51300,18170.4,18185.5,18162.05,18179.05,220112,NIFTY,43.06,Green,Green,18200.6,18178.0,,18201.1,18177.75,0.203
196,52200,18178.0,18201.1,18177.75,18200.6,220112,NIFTY,51.32,Green,Green,18208.45,18201.15,Bullish Engulfing,18211.8,18185.85,0.147
197,53100,18201.15,18211.8,18185.85,18208.45,220112,NIFTY,55.29,Green,Green,18215.1,18208.25,,18227.35,18208.25,0.215
198,54000,18208.25,18227.35,18208.25,18215.1,220112,NIFTY,52.22,Green,Red,18197.6,18215.1,,18217.6,18192.95,0.187
199,54900,18215.1,18217.6,18192.95,18197.6,220112,NIFTY,50.59,Red,Red,18246.3,18257.0,,18257.0,18203.4,0.228
200,33300,18257.0,18257.0,18203.4,18246.3,220113,NIFTY,64.29,Red,Green,18264.2,18249.95,Bearish Engulfing,18271.55,18245.65,0.189
201,34200,18249.95,18271.55,18245.65,18264.2,220113,NIFTY,71.14,Green,Red,18242.05,18265.65,,18270.95,18239.05,0.352
202,35100,18265.65,18270.95,18239.05,18242.05,220113,NIFTY,63.45,Red,Red,18197.0,18242.45,,18244.2,18187.45,0.374
203,36000,18242.45,18244.2,18187.45,18197.0,220113,NIFTY,52.57,Red,Green,18205.4,18197.2,Bearish Engulfing,18219.15,18186.65,0.178
204,36900,18197.2,18219.15,18186.65,18205.4,220113,NIFTY,53.64,Green,Red,18190.7,18205.65,,18205.8,18164.15,0.459
205,37800,18205.65,18205.8,18164.15,18190.7,220113,NIFTY,53.25,Red,Green,18214.2,18190.65,,18228.25,18187.55,0.316
206,38700,18190.65,18228.25,18187.55,18214.2,220113,NIFTY,53.75,Green,Green,18216.2,18214.65,Bearish Engulfing,18220.6,18203.95,0.303
207,39600,18214.65,18220.6,18203.95,18216.2,220113,NIFTY,57.97,Green,Green,18233.1,18215.95,Bullish Engulfing,18238.0,18215.1,0.353
208,40500,18215.95,18238.0,18215.1,18233.1,220113,NIFTY,61.89,Green,Green,18232.85,18231.9,,18235.75,18218.95,0.224
209,41400,18231.9,18235.75,18218.95,18232.85,220113,NIFTY,60.63,Green,Green,18245.65,18232.0,,18249.6,18230.95,0.187
210,42300,18232.0,18249.6,18230.95,18245.65,220113,NIFTY,59.22,Green,Green,18250.1,18245.6,,18252.85,18241.9,0.126
211,43200,18245.6,18252.85,18241.9,18250.1,220113,NIFTY,58.64,Green,Red,18231.6,18250.4,,18256.15,18231.25,0.168
212,44100,18250.4,18256.15,18231.25,18231.6,220113,NIFTY,53.26,Red,Red,18228.05,18230.85,,18235.25,18216.3,0.12
213,45000,18230.85,18235.25,18216.3,18228.05,220113,NIFTY,56.37,Red,Red,18214.9,18227.8,Bearish Engulfing,18235.75,18208.8,0.137
214,45900,18227.8,18235.75,18208.8,18214.9,220113,NIFTY,42.28,Red,Red,18214.55,18214.95,,18226.65,18204.0,0.219
215,46800,18214.95,18226.65,18204.0,18214.55,220113,NIFTY,36.64,Red,Red,18195.65,18214.85,,18214.85,18183.65,0.148
216,47700,18214.85,18214.85,18183.65,18195.65,220113,NIFTY,37.29,Red,Green,18228.6,18194.95,,18229.85,18194.95,0.174
217,48600,18194.95,18229.85,18194.95,18228.6,220113,NIFTY,59.27,Green,Green,18235.35,18229.2,,18236.1,18224.25,0.236
218,49500,18229.2,18236.1,18224.25,18235.35,220113,NIFTY,58.87,Green,Red,18217.4,18234.5,Bullish Engulfing,18245.05,18216.65,0.254
219,50400,18234.5,18245.05,18216.65,18217.4,220113,NIFTY,57.76,Red,Green,18218.05,18216.85,,18228.7,18209.25,0.226
220,51300,18216.85,18228.7,18209.25,18218.05,220113,NIFTY,51.29,Green,Green,18220.6,18218.4,,18224.55,18203.9,0.156
221,52200,18218.4,18224.55,18203.9,18220.6,220113,NIFTY,51.47,Green,Red,18218.3,18220.4,,18224.05,18211.0,0.197
222,53100,18220.4,18224.05,18211.0,18218.3,220113,NIFTY,44.52,Red,Green,18269.5,18217.9,,18269.5,18217.8,0.136
223,54000,18217.9,18269.5,18217.8,18269.5,220113,NIFTY,59.85,Green,Red,18258.55,18269.15,,18269.7,18255.65,0.113
224,54900,18269.15,18269.7,18255.65,18258.55,220113,NIFTY,53.5,Red,Red,18183.25,18185.0,Bullish Engulfing,18185.0,18120.95,0.321
225,33300,18185.0,18185.0,18120.95,18183.25,220114,NIFTY,36.89,Red,Green,18223.9,18182.5,,18228.1,18167.6,0.285
226,34200,18182.5,18228.1,18167.6,18223.9,220114,NIFTY,48.61,Green,Red,18202.85,18224.65,,18230.9,18201.5,0.821
227,35100,18224.65,18230.9,18201.5,18202.85,220114,NIFTY,45.72,Red,Green,18202.8,18202.05,Bullish Engulfing,18206.45,18184.05,0.591
228,36000,18202.05,18206.45,18184.05,18202.8,220114,NIFTY,47.85,Green,Red,18192.65,18202.55,,18217.2,18188.2,0.348
229,36900,18202.55,18217.2,18188.2,18192.65,220114,NIFTY,46.24,Red,Red,18166.15,18192.8,,18197.6,18153.7,0.258
230,37800,18192.8,18197.6,18153.7,18166.15,220114,NIFTY,45.07,Red,Green,18180.9,18167.15,,18188.4,18164.35,0.182
231,38700,18167.15,18188.4,18164.35,18180.9,220114,NIFTY,41.51,Green,Green,18186.4,18178.8,,18192.75,18166.05,0.35
232,39600,18178.8,18192.75,18166.05,18186.4,220114,NIFTY,41.24,Green,Red,18164.25,18185.95,,18186.2,18157.8,0.242
233,40500,18185.95,18186.2,18157.8,18164.25,220114,NIFTY,40.63,Red,Green,18169.3,18164.35,,18178.0,18141.65,0.156
234,41400,18164.35,18178.0,18141.65,18169.3,220114,NIFTY,41.54,Green,Green,18172.45,18168.95,,18185.65,18168.95,0.192
235,42300,18168.95,18185.65,18168.95,18172.45,220114,NIFTY,41.66,Green,Green,18195.75,18173.05,,18197.9,18172.15,0.246
236,43200,18173.05,18197.9,18172.15,18195.75,220114,NIFTY,46.36,Green,Red,18195.5,18195.9,,18200.0,18179.85,0.243
237,44100,18195.9,18200.0,18179.85,18195.5,220114,NIFTY,35.7,Red,Green,18210.95,18195.6,,18215.35,18190.85,0.159
238,45000,18195.6,18215.35,18190.85,18210.95,220114,NIFTY,40.96,Green,Red,18205.45,18210.45,,18226.5,18205.25,0.153
239,45900,18210.45,18226.5,18205.25,18205.45,220114,NIFTY,55.74,Red,Green,18218.3,18206.3,,18222.95,18203.6,0.195
240,46800,18206.3,18222.95,18203.6,18218.3,220114,NIFTY,48.31,Green,Red,18217.55,18218.45,,18230.05,18210.75,0.196
241,47700,18218.45,18230.05,18210.75,18217.55,220114,NIFTY,55.06,Red,Green,18226.1,18217.35,,18230.8,18215.2,0.126
242,48600,18217.35,18230.8,18215.2,18226.1,220114,NIFTY,57.57,Green,Green,18244.05,18226.6,,18251.15,18226.6,0.145
243,49500,18226.6,18251.15,18226.6,18244.05,220114,NIFTY,65.89,Green,Red,18226.4,18243.4,Bullish Engulfing,18247.05,18219.4,0.11
244,50400,18243.4,18247.05,18219.4,18226.4,220114,NIFTY,69.71,Red,Green,18237.65,18227.15,,18242.25,18217.5,0.197
245,51300,18227.15,18242.25,18217.5,18237.65,220114,NIFTY,69.0,Green,Red,18237.45,18237.65,,18244.1,18228.85,0.174
246,52200,18237.65,18244.1,18228.85,18237.45,220114,NIFTY,67.72,Red,Green,18258.55,18237.1,,18260.2,18236.35,0.162
247,53100,18237.1,18260.2,18236.35,18258.55,220114,NIFTY,82.97,Green,Red,18255.2,18257.55,,18286.6,18254.85,0.146
248,54000,18257.55,18286.6,18254.85,18255.2,220114,NIFTY,80.4,Red,Red,18235.5,18255.0,Bullish Engulfing,18258.8,18233.15,0.172
249,54900,18255.0,18258.8,18233.15,18235.5,220114,NIFTY,69.97,Red,Green,18256.75,18235.65,,18304.0,18234.05,0.276
250,33300,18235.65,18304.0,18234.05,18256.75,220117,NIFTY,69.58,Green,Green,18263.45,18257.5,,18284.25,18244.9,0.293
251,34200,18257.5,18284.25,18244.9,18263.45,220117,NIFTY,70.94,Green,Red,18261.05,18262.25,,18271.3,18237.05,0.389
